3 7 0
1 5 953
0 11 971
1 11 756
0 15 727
1 7 942
1 15 179
1 9 652
3 11 357
0 14 781
3 15 243
2 1 472
1 14 284
3 11 303
0 15 613
2 9 643
1 11 264
0 6 162
0 13 863
2 10 1021
2 8 739
3 3 741
2 9 480
1 8 480
2 1 863
2 3 98
3 4 1022
3 4 135
2 11 431
1 14 172
2 11 399
3 0 1004
0 10 598
0 15 761
3 6 790
0 1 194
3 5 308
0 0 737
3 13 495
1 11 979
3 9 717
0 6 344
0 10 445
3 9 923
1 11 220
2 15 489
2 5 788
0 12 36
3 3 535
2 10 52
1 12 866
1 5 291
3 5 324
0 7 426
0 2 547
3 5 596
1 1 891
3 1 903
1 11 836
2 4 530
3 14 445
1 8 271
2 5 727
2 0 569
1 3 437
2 3 524
0 8 504
3 9 832
1 7 461
2 5 390
3 1 254
0 9 401
3 10 116
2 14 196
1 11 742
2 9 299
0 3 686
1 5 643
3 0 507
2 1 890
1 11 475
1 4 629
0 15 458
3 14 886
3 10 204
0 4 252
3 14 581
1 11 1018
1 1 3
2 10 807
0 3 53
3 9 101
0 8 329
0 1 749
2 14 740
2 0 887
2 10 629
2 9 936
0 9 779
3 9 100
1 13 890
1 15 724
1 3 761
2 12 573
1 6 946
3 14 264
0 9 4
3 7 384
1 13 617
3 6 820
0 6 309
2 0 1021
2 13 685
0 12 28
3 13 814
2 13 747
1 0 595
0 2 532
1 4 350
1 0 842
3 8 77
1 7 252
0 4 104
2 8 123
1 1 554
3 0 126
2 15 463
3 5 285
1 5 237
1 8 647
3 1 230
2 11 553
3 0 275
1 6 515
0 11 247
3 11 80
0 6 478
1 14 476
0 11 177
3 13 916
1 2 999
1 10 52
0 0 727
2 2 292
2 1 739
1 9 480
0 13 38
0 8 893
1 14 691
3 8 552
1 12 646
1 14 189
1 15 946
0 15 701
1 6 373
0 11 842
3 0 570
2 15 1019
2 0 943
1 9 163
0 15 375
3 10 351
1 8 545
2 7 645
3 8 367
0 2 587
1 1 16
3 14 577
1 2 82
0 6 760
0 11 133
0 3 604
2 10 766
2 9 443
1 6 251
0 14 616
2 14 213
1 4 123
1 9 331
3 9 289
0 13 707
3 15 625
2 14 214
3 13 203
2 14 393
0 12 546
3 1 244
3 9 458
1 14 847
0 4 922
1 10 157
0 3 898
2 14 105
2 5 746
2 7 341
2 3 881
2 12 872
3 11 740
1 13 348
2 13 649
3 1 100
3 13 20
1 0 790
0 15 211
3 12 903
3 11 1
1 1 440
2 12 833
1 13 733
3 6 164
0 8 820
2 8 978
1 5 858
0 15 40
1 3 869
1 3 1003
3 12 300
1 4 227
1 14 126
1 10 244
3 2 834
1 8 405
0 3 175
1 12 818
0 11 540
1 2 479
1 4 281
1 9 740
3 5 468
0 8 774
2 7 500
0 1 928
2 12 877
3 12 232
3 2 1022
1 11 494
1 1 346
3 7 830
2 7 806
2 5 805
3 6 849
0 5 787
1 2 633
0 11 902
0 13 337
3 0 132
2 1 332
2 10 662
2 1 497
2 0 184
1 3 426
0 7 448
2 5 1003
3 3 34
0 4 1023
2 10 298
1 13 744
2 9 246
3 8 5
1 0 727
3 10 908
3 2 489
0 7 751
1 1 1021
2 10 708
0 11 300
2 9 724
1 15 168
3 0 79
3 6 938
2 2 862
3 0 399
0 0 138
3 9 128
2 15 946
3 12 53
2 13 384
0 10 188
0 1 417
2 9 324
2 6 817
0 8 858
1 10 528
2 7 293
1 15 801
3 12 379
2 6 677
0 7 739
1 13 804
2 1 743
1 12 178
1 1 321
1 4 872
0 1 709
1 5 358
2 6 537
0 4 963
1 2 152
1 13 817
2 1 1015
1 2 61
3 0 381
1 8 119
1 5 501
1 3 224
1 12 419
2 7 888
2 2 472
2 15 191
2 4 522
1 11 894
0 9 108
3 3 68
2 4 639
2 9 841
1 2 28
0 7 702
0 13 983
1 0 183
0 11 468
0 2 810
0 4 618
0 6 439
1 3 27
1 11 64
2 13 210
3 10 623
1 6 107
3 2 960
2 9 741
1 6 171
2 11 723
3 14 254
2 13 239
1 3 137
0 12 976
1 8 683
1 4 820
0 2 610
1 6 103
0 8 998
2 7 421
3 8 507
2 1 134
2 15 130
1 11 992
3 10 748
3 0 924
0 6 152
3 12 365
0 9 591
0 12 886
3 5 848
1 8 567
3 0 428
1 14 348
3 6 235
1 14 840
0 12 804
3 11 364
3 11 20
0 7 969
2 12 733
0 4 53
2 13 616
0 5 568
0 10 429
0 14 663
1 7 67
0 10 491
1 8 265
0 15 985
1 3 972
3 11 196
3 14 47
3 9 523
2 3 834
0 7 310
2 3 657
3 10 158
0 3 648
3 2 119
2 11 900
1 4 321
1 13 1007
0 6 262
1 1 810
1 10 765
0 13 67
2 11 352
2 5 157
1 13 915
1 7 535
3 5 765
0 7 348
0 5 789
1 6 84
2 15 401
0 4 506
1 2 451
0 7 1023
2 6 640
1 1 3
3 5 39
3 5 330
2 8 161
1 7 306
3 10 371
3 7 990
0 14 55
1 14 977
1 8 25
0 7 614
2 7 812
0 13 111
0 11 172
3 3 351
2 6 399
1 0 200
1 0 758
3 10 286
1 14 592
1 11 1008
1 2 345
0 0 801
2 11 58
3 15 962
2 5 618
0 2 666
0 4 816
3 11 904
3 1 203
2 1 56
2 0 427
0 5 1003
2 0 328
1 9 312
2 6 627
1 9 28
2 10 821
2 2 428
1 9 669
1 2 67
1 0 774
1 9 522
0 2 964
2 7 295
0 7 815
0 15 1015
2 0 651
0 7 286
1 7 830
0 2 597
1 13 338
3 8 567
1 4 310
0 11 138
2 1 822
3 13 422
1 12 301
0 9 273
1 12 847
2 6 111
2 2 808
3 12 838
1 0 37
1 13 342
2 9 821
0 5 110
0 13 882
3 14 5
1 3 970
2 12 5
2 0 542
2 7 383
3 12 605
1 2 843
2 13 119
0 0 452
0 2 580
0 8 17
1 11 688
2 13 709
2 8 462
0 0 703
3 1 412
3 3 137
0 11 417
2 3 937
3 15 939
3 7 672
0 3 597
0 2 915
2 15 548
0 13 712
2 13 81
0 1 897
2 13 676
1 15 222
1 7 486
2 1 964
0 4 214
2 13 6
2 13 937
3 14 577
3 10 116
0 5 285
3 3 789
2 9 3
0 14 893
1 2 607
2 4 864
3 7 515
3 0 183
3 10 84
2 9 157
2 9 310
2 1 616
0 3 1023
2 13 275
1 14 471
3 13 336
0 6 585
0 0 219
0 6 502
3 5 1001
3 8 170
3 10 960
0 8 833
2 0 481
1 5 794
0 2 338
2 7 17
1 4 983
3 13 823
2 15 843
2 0 951
2 1 853
3 4 182
1 14 551
0 7 520
1 14 782
3 4 782
1 3 1022
2 3 550
3 8 857
2 6 99
2 4 420
2 8 144
3 7 748
3 2 432
2 4 515
1 4 108
1 2 988
2 3 56
2 14 951
1 12 19
3 5 212
1 15 46
2 2 234
3 8 221
0 1 661
3 5 162
0 3 370
1 12 558
3 5 430
2 8 174
1 1 808
2 9 961
0 11 123
2 12 481
1 3 138
2 4 819
2 5 354
0 15 1004
1 9 404
0 5 210
1 9 332
1 9 394
3 1 730
1 3 934
1 9 610
0 7 692
2 7 745
3 14 192
3 7 777
1 4 5
2 2 480
2 13 450
2 9 287
3 10 875
1 12 841
2 10 687
1 8 374
3 9 527
3 1 573
1 11 755
0 15 913
3 5 901
0 11 951
3 2 437
0 1 413
2 5 567
3 12 823
0 7 348
3 11 178
1 9 270
2 13 410
1 4 607
3 11 330
2 11 610
3 7 568
2 2 336
1 0 1
3 10 36
1 15 575
2 3 43
2 4 654
1 3 329
0 6 590
3 1 731
2 7 257
1 1 121
2 0 597
0 5 781
1 13 830
3 7 1016
3 4 939
0 9 824
1 9 697
2 12 723
1 6 368
2 2 236
0 11 115
3 7 847
0 1 805
2 9 602
2 7 820
2 11 654
0 8 393
2 9 804
2 8 522
2 4 386
0 13 438
1 14 102
3 4 769
3 3 791
3 3 635
2 13 4
1 1 547
1 7 923
1 1 1018
1 14 821
0 8 178
3 13 368
3 7 389
1 1 80
3 7 164
1 9 757
2 5 438
2 1 981
1 13 94
2 5 433
2 9 205
2 2 190
0 1 693
1 10 705
2 9 333
1 1 7
2 3 801
3 13 131
3 1 729
2 12 890
1 6 579
1 13 387
1 14 843
2 15 960
2 13 666
2 10 165
0 11 533
3 1 421
1 5 384
3 8 659
3 11 476
2 15 682
2 4 106
0 4 105
2 8 82
2 8 207
3 0 607
3 6 926
2 11 84
1 9 418
2 1 441
0 8 822
2 12 579
3 9 131
1 10 539
0 6 549
2 12 679
0 8 57
1 5 690
3 8 773
3 0 769
1 4 954
2 14 175
2 12 251
1 15 239
2 12 565
3 3 516
2 7 486
0 15 902
2 9 612
1 10 93
1 13 458
3 13 747
1 10 272
0 2 97
2 15 891
1 11 564
2 0 740
3 14 297
3 6 652
2 14 893
3 9 374
0 14 0
0 13 634
0 8 589
1 0 914
3 15 93
3 4 788
1 2 42
3 5 201
0 6 29
3 2 557
0 13 889
3 10 58
1 8 5
3 10 644
2 10 156
0 14 670
1 13 119
0 2 1011
0 8 326
2 13 922
2 6 626
0 0 215
2 14 544
3 8 576
2 11 207
3 7 190
2 9 673
1 1 229
0 10 441
1 1 87
1 7 810
0 10 42
0 12 109
2 13 661
2 3 353
1 15 325
1 9 819
0 10 805
1 4 718
3 1 911
2 14 412
3 4 530
2 1 443
1 5 338
3 12 765
2 0 182
3 7 71
1 12 980
1 4 299
3 3 995
2 13 460
0 5 670
3 2 887
3 8 850
2 6 627
2 0 529
3 8 492
0 2 587
0 9 276
3 4 300
1 11 199
3 14 405
1 13 850
2 4 662
2 2 55
2 14 672
3 8 1015
2 13 242
0 13 85
1 2 1008
0 8 908
3 4 611
3 4 358
3 7 716
2 3 828
2 14 860
0 2 79
0 4 551
0 12 491
0 15 172
2 1 856
1 3 718
3 6 913
3 7 202
1 6 804
0 13 211
1 14 731
1 11 93
3 15 1008
1 10 569
3 3 259
1 1 527
0 11 779
0 7 736
1 8 1007
3 14 402
1 10 149
0 9 434
3 12 648
0 3 498
3 6 379
3 2 782
1 9 860
3 5 796
1 2 434
3 2 116
2 11 375
3 12 686
3 1 691
1 0 369
1 3 893
1 15 1
1 9 566
0 8 461
0 12 268
3 14 884
0 10 306
1 7 243
2 13 592
0 0 250
3 8 787
1 5 672
3 15 487
2 15 486
1 0 317
3 4 207
1 0 246
3 1 501
1 10 705
3 7 739
1 9 395
0 8 924
3 11 94
2 4 534
3 12 822
0 12 915
2 14 186
3 12 801
3 2 482
3 8 930
1 3 225
1 10 300
2 3 760
0 3 170
1 7 253
2 12 503
3 6 182
0 0 1013
3 5 343
3 14 841
1 11 971
0 8 962
3 13 910
2 13 409
3 6 823
3 6 779
1 3 21
1 11 1018
1 14 609
0 4 153
0 11 1010
0 14 332
3 6 378
1 5 330
3 3 692
1 14 672
0 11 16
1 3 416
2 1 181
2 15 747
2 15 501
2 9 654
1 14 401
3 12 1006
3 5 594
2 3 382
3 2 742
1 5 101
2 12 262
3 6 933
3 0 844
2 10 878
1 0 580
0 11 139
2 4 407
2 9 315
2 15 108
3 0 980
0 12 75
2 5 250
1 9 40
0 0 596
0 5 352
3 8 4
1 12 714
0 1 594
0 7 567
1 10 581
3 13 741
2 15 795
2 3 987
1 2 1003
1 10 809
0 8 970
0 11 891
0 13 81
0 15 899
2 9 342
3 1 807
2 13 557
3 7 117
3 7 988
3 3 714
2 4 248
0 5 178
0 0 813
1 7 359
2 1 926
1 3 253
2 2 667
1 3 664
2 10 102
1 10 579
2 12 1023
1 0 67
0 11 547
1 2 501
3 5 525
2 15 157
3 15 668
0 11 171
3 11 476
2 11 100
0 13 568
2 12 758
2 13 944
1 1 343
0 4 236
1 11 133
0 10 778
0 13 249
0 10 105
0 14 379
0 11 498
0 6 903
2 2 897
1 1 526
1 15 898
3 12 823
2 13 730
1 9 99
0 7 438
1 0 946
0 2 727
2 7 169
3 1 626
0 3 467
2 1 706
0 0 883
0 9 979
0 3 928
1 5 317
3 12 602
1 13 955
1 3 136
3 8 490
0 12 723
3 15 662
1 10 478
3 11 88
2 1 845
1 1 370
3 14 917
1 6 48
0 9 655
3 12 830
1 1 317
0 13 673
0 13 335
2 1 352
1 12 829
2 5 264
2 9 533
2 5 893
3 10 82
1 6 227
2 11 850
2 7 644
0 8 840
3 0 248
2 14 956
3 4 764
2 11 246
3 4 960
0 8 235
3 13 655
3 1 639
1 11 793
2 2 57
3 7 214
0 12 966
1 9 300
0 8 470
0 3 869
3 12 562
3 8 667
2 1 553
3 0 281
3 11 931
2 14 494
1 0 366
3 14 161
2 14 435
1 1 63
0 11 397
3 4 586
0 10 305
2 12 804
2 11 567
3 5 271
3 5 474
1 2 989
3 5 839
2 14 736
2 14 601
3 3 958
3 7 342
2 4 49
2 14 129
0 14 478
2 7 159
3 12 710
1 0 457
2 6 512
1 8 533
1 11 957
1 14 7
3 7 193
0 13 706
0 15 219
1 14 624
1 11 258
1 2 355
1 13 283
3 12 720
0 9 664
0 8 576
3 13 116
3 8 773
1 14 562
3 1 336
2 4 745
2 3 705
1 14 650
0 12 652
3 1 726
1 5 384
3 12 718
0 2 146
0 10 633
3 2 198
2 9 592
3 2 382
2 7 191
1 14 669
1 10 365
2 9 517
1 15 336
1 14 78
1 13 954
1 5 722
3 2 988
1 0 350
1 14 885
2 11 37
3 7 679
0 12 715
3 5 554
0 7 936
3 8 82
1 12 648
2 2 675
3 4 148
0 11 235
3 9 821
3 12 21
3 11 516
1 2 568
2 8 35
1 7 649
0 0 920
0 6 831
1 5 390
0 4 136
1 11 78
0 15 792
3 14 252
3 13 521
0 4 924
3 7 759
2 2 574
1 1 159
1 2 209
2 1 884
0 10 36
2 14 221
1 4 172
1 4 284
0 7 478
2 13 269
1 0 317
2 12 61
1 14 112
3 2 273
0 12 1020
0 3 1005
2 1 111
2 4 921
2 11 551
1 12 92
3 15 1017
3 10 134
1 10 864
3 0 90
2 14 250
2 7 156
0 10 646
2 13 555
0 7 924
0 8 622
2 0 210
3 12 906
0 3 271
2 11 134
0 10 821
0 3 250
0 4 634
3 2 212
2 4 497
0 11 84
0 5 64
1 9 345
0 12 630
0 2 653
1 5 375
2 5 532
0 2 895
2 3 199
3 1 933
0 14 43
3 3 876
2 5 154
0 2 700
2 14 605
0 6 225
3 2 932
2 7 344
3 10 678
0 8 414
3 9 590
3 3 311
0 1 308
3 5 928
1 6 480
0 8 1016
2 3 138
2 8 121
2 0 455
1 5 24
1 4 754
2 4 748
3 4 37
3 14 553
0 1 295
0 2 716
2 1 410
2 11 596
1 2 578
1 13 790
3 4 80
0 3 528
3 2 229
0 11 588
0 5 588
2 8 547
1 11 422
2 14 275
3 2 755
2 6 218
1 6 702
1 12 783
3 10 986
1 8 132
3 1 242
1 12 510
2 12 211
2 11 563
3 1 448
3 1 787
2 2 820
2 7 182
0 11 717
3 10 660
2 8 104
2 10 977
2 14 654
0 10 439
3 2 955
2 6 958
2 3 565
2 5 696
2 14 866
0 13 233
0 8 222
3 12 830
3 5 201
1 11 998
2 10 1018
1 10 239
3 8 32
2 4 438
2 1 251
3 15 81
3 8 807
1 15 59
0 0 64
3 11 483
1 7 825
1 2 759
2 13 322
3 15 379
3 14 662
0 0 12
0 15 1023
3 0 994
1 15 245
0 0 368
0 6 934
2 13 685
3 12 842
1 15 623
1 15 644
2 2 606
3 8 723
1 7 358
3 8 814
2 13 699
0 13 872
0 1 446
3 1 752
3 0 365
0 13 259
1 9 550
3 5 373
3 7 731
2 13 141
0 0 788
0 7 438
0 13 328
3 14 1003
2 7 381
3 0 39
3 9 555
1 15 328
3 9 466
1 8 543
0 13 462
1 0 420
2 9 830
2 3 648
1 2 297
2 8 669
2 13 798
0 14 968
3 13 512
3 10 892
3 11 193
0 11 750
0 6 314
2 4 386
0 3 353
1 9 32
2 10 900
1 8 884
0 12 96
0 8 68
3 14 38
0 14 100
2 2 967
3 12 1005
2 7 548
3 10 449
0 0 251
1 0 903
1 7 920
1 11 161
2 10 448
2 14 198
0 10 847
1 4 589
0 13 371
0 11 331
1 1 161
1 14 13
2 10 643
2 8 664
0 13 405
1 14 565
0 0 49
2 7 821
1 0 820
2 2 623
0 9 136
0 11 291
0 0 45
2 2 330
2 7 670
1 4 384
0 12 425
1 6 771
2 15 268
1 9 380
0 3 624
1 3 914
0 6 170
2 6 123
2 2 61
2 10 504
1 10 911
1 9 907
2 14 861
2 2 711
1 4 71
2 8 519
1 2 142
3 5 498
1 12 342
2 5 908
1 11 277
1 9 981
1 13 237
2 5 796
1 1 289
2 1 391
1 10 235
0 14 912
0 8 95
3 3 94
0 0 791
1 15 322
3 7 221
2 11 195
1 13 411
2 4 251
2 8 36
1 0 56
2 0 962
0 11 26
3 1 655
1 5 678
1 3 757
0 1 518
1 1 241
2 3 747
1 6 1011
3 1 725
3 14 103
1 6 675
2 12 79
1 13 828
2 14 122
0 6 310
1 11 47
1 14 441
0 4 888
0 6 545
2 15 67
0 9 255
2 12 275
1 2 648
1 0 3
2 3 930
2 9 826
2 5 508
2 5 44
1 7 259
0 15 311
0 9 649
1 8 380
0 5 892
2 12 265
0 4 3
2 11 939
0 14 975
3 12 771
3 15 657
2 10 173
0 13 460
2 12 933
1 8 122
1 2 39
3 9 577
3 14 953
1 10 814
1 2 814
0 8 550
2 14 689
0 12 919
0 1 70
2 6 777
1 3 832
0 8 416
2 15 921
2 7 182
3 10 567
2 13 774
2 15 887
0 9 43
2 14 929
1 8 350
1 4 270
2 14 954
1 12 545
1 14 871
3 11 362
1 8 127
3 6 138
1 13 401
1 9 687
1 6 260
3 5 447
2 4 461
0 6 404
0 15 306
1 3 717
0 0 662
0 10 802
2 13 891
3 9 838
0 9 319
3 6 686
0 12 837
3 6 991
2 12 894
3 4 19
2 3 152
0 0 844
0 11 57
1 3 564
1 2 267
1 0 347
0 2 911
0 13 433
1 12 491
2 8 79
0 12 554
1 11 1000
2 7 941
1 7 127
2 6 963
1 11 559
2 3 662
0 0 558
1 1 245
0 0 335
3 8 167
2 6 428
1 14 70
0 10 323
2 4 206
3 12 429
2 5 626
2 6 305
3 3 843
3 12 1000
1 7 506
3 9 936
2 15 863
3 5 1011
2 6 492
2 8 796
1 9 571
3 10 93
2 2 1012
3 11 670
3 9 807
3 8 524
3 5 419
0 3 735
1 4 241
1 7 473
0 1 254
0 8 871
3 12 152
2 5 105
0 8 74
0 7 16
1 13 313
3 14 78
1 12 277
1 11 713
3 4 313
2 15 606
2 9 648
1 11 393
3 2 179
1 13 82
0 1 747
2 4 144
1 3 292
3 1 417
0 7 120
1 8 229
0 8 596
1 6 670
2 13 357
1 6 780
2 12 135
3 5 464
0 2 811
2 10 518
0 5 996
3 15 913
3 6 283
2 8 653
3 9 293
1 12 1002
2 1 547
1 4 656
3 4 895
0 4 684
3 4 477
0 5 236
2 7 979
0 11 466
2 13 216
2 11 365
3 3 278
2 1 534
3 1 42
2 14 260
1 7 510
0 10 465
0 5 53
3 9 584
1 6 1005
0 11 535
0 14 697
0 5 562
3 13 802
2 6 530
3 10 26
2 10 276
0 4 29
3 6 158
1 15 1010
0 2 987
0 2 594
2 14 38
3 3 218
2 15 389
2 7 18
2 14 190
0 11 884
1 0 228
3 4 949
2 7 128
0 8 188
2 0 660
1 13 523
0 1 555
3 15 911
0 15 826
0 3 517
2 10 505
0 9 379
0 4 510
2 11 415
2 1 191
1 11 713
0 2 842
2 4 16
0 3 331
2 6 456
2 9 963
1 7 308
2 5 1017
0 2 347
2 0 904
0 15 569
3 2 151
0 6 709
1 0 425
1 12 904
3 6 635
2 11 691
3 4 1002
2 3 1014
2 12 737
3 3 394
0 0 696
3 9 299
0 4 394
3 4 754
3 15 363
3 15 337
1 8 913
0 10 162
3 0 702
1 0 513
0 1 143
0 12 109
2 3 395
3 8 106
1 4 498
3 14 397
3 0 458
2 8 706
2 2 154
3 7 302
3 8 459
0 8 753
1 0 181
0 3 573
2 15 947
3 13 635
1 4 988
3 12 114
3 9 820
3 12 942
2 0 365
0 5 667
2 4 912
2 13 13
2 3 298
0 8 43
1 5 463
2 3 1019
1 13 18
2 1 514
1 7 831
3 11 939
3 2 895
1 10 637
2 1 45
1 3 326
1 2 640
1 9 192
0 6 737
1 14 94
0 8 376
3 7 834
3 3 734
3 6 658
1 1 1015
3 2 410
2 3 90
3 0 386
2 14 216
3 6 393
0 6 1019
1 7 502
0 13 155
2 7 839
0 3 724
2 2 73
3 4 516
0 2 273
2 11 671
0 7 538
2 0 244
0 6 498
1 15 571
0 5 309
2 12 902
0 13 976
3 4 615
2 13 959
0 4 365
1 15 186
2 5 704
0 0 416
1 12 396
3 10 881
0 8 760
3 15 821
2 12 470
2 10 820
1 6 88
2 15 310
0 14 360
0 0 719
3 4 888
2 12 484
2 10 228
1 1 742
3 7 572
2 0 887
1 1 271
1 11 893
3 7 529
3 4 966
0 9 942
2 0 203
0 2 617
3 6 312
0 8 669
2 12 832
1 3 883
0 12 234
2 3 304
2 10 724
0 3 287
0 8 545
3 8 973
3 7 401
0 1 593
2 12 753
3 9 458
3 4 354
2 14 100
1 1 558
2 11 387
0 2 286
0 11 737
0 3 658
3 0 703
1 10 207
3 6 896
0 15 816
2 2 836
3 11 327
0 2 607
1 0 280
3 0 440
2 7 741
2 6 640
2 7 587
3 13 699
2 0 931
2 8 648
0 9 481
3 6 65
0 15 99
3 10 438
1 13 376
0 3 820
0 6 379
3 4 289
2 6 991
2 1 841
1 8 638
2 4 310
1 14 258
0 14 290
3 5 332
2 3 880
3 4 792
2 6 677
3 10 91
3 9 88
2 8 267
0 13 411
0 9 71
0 4 447
3 5 551
3 14 140
2 5 152
2 3 314
3 14 774
2 3 472
1 0 978
3 9 734
2 12 955
3 5 281
3 9 706
2 0 61
3 7 829
2 5 696
0 1 775
2 11 928
1 3 21
2 11 462
1 13 222
0 15 902
1 14 587
1 14 61
3 1 50
1 4 603
1 7 653
1 4 269
2 10 227
0 8 636
1 1 672
1 12 267
2 13 597
0 4 619
1 9 780
0 10 415
1 15 571
0 3 334
3 4 514
1 2 494
2 5 677
3 15 942
1 13 912
3 8 560
0 14 840
2 14 108
1 14 776
3 7 338
1 13 524
0 12 518
3 13 429
2 15 207
1 11 731
1 9 12
3 9 671
3 3 715
2 13 679
2 5 220
1 5 9
3 3 624
3 2 444
1 11 933
1 4 392
3 7 653
1 0 328
3 12 666
3 6 989
3 12 620
0 0 40
2 12 372
2 2 470
0 3 243
1 7 756
0 2 46
3 5 633
1 8 509
2 6 844
3 11 508
0 10 114
1 15 506
3 5 612
2 15 140
2 11 702
0 5 965
0 11 717
1 8 896
1 7 665
1 6 196
0 2 389
1 0 42
2 4 676
0 10 838
1 9 577
3 9 393
2 7 858
0 4 792
3 10 761
2 2 131
0 2 180
2 13 105
1 14 693
1 8 100
3 15 282
3 13 223
2 13 918
2 9 919
2 10 397
2 12 761
1 10 39
0 1 163
1 3 786
2 8 935
1 15 997
0 14 872
0 4 353
3 6 551
3 5 779
3 6 666
1 0 718
3 13 546
3 7 418
1 11 381
1 14 375
0 1 6
0 8 457
1 12 481
3 4 430
3 13 933
2 2 321
0 15 608
2 7 424
3 4 270
3 1 571
0 13 215
0 2 615
2 9 939
2 15 869
2 14 289
3 6 484
3 12 924
2 2 817
2 6 26
2 1 641
1 7 338
3 3 616
1 15 723
3 2 941
3 9 878
0 0 495
3 9 530
0 12 984
1 3 730
1 5 984
3 15 525
2 9 921
3 0 297
0 6 939
0 10 614
2 2 541
0 9 300
1 1 501
2 11 616
3 12 722
0 9 468
3 2 786
0 4 387
3 5 84
1 14 847
0 7 311
0 7 5
2 15 151
3 1 605
0 5 450
0 3 26
3 13 597
2 6 498
1 10 453
2 12 774
1 12 954
0 7 785
1 5 463
2 9 672
1 4 590
0 13 743
1 3 253
3 3 785
1 15 34
1 0 806
2 12 832
0 12 206
1 9 574
3 1 164
1 14 752
0 13 723
0 9 73
3 5 51
3 9 401
0 4 289
1 15 377
0 4 450
0 10 997
3 13 889
2 15 701
1 2 436
3 12 306
3 0 89
2 13 552
1 12 128
0 12 467
2 11 55
3 10 929
3 7 137
2 12 260
0 0 252
2 14 712
2 5 575
0 10 489
0 1 451
1 6 555
2 8 630
1 2 992
0 10 723
1 0 937
0 12 773
1 2 521
1 15 473
0 6 549
3 15 418
2 13 530
2 7 617
2 8 111
3 3 253
3 3 582
0 8 695
1 12 366
3 7 26
0 14 728
2 5 145
1 10 402
2 2 1011
3 0 620
2 5 672
0 4 377
2 1 845
2 11 486
0 4 479
1 3 479
0 2 218
1 2 886
2 15 859
0 8 203
2 1 912
1 15 227
0 11 555
2 1 1014
3 2 328
1 4 279
2 7 434
1 11 127
3 15 922
0 6 235
2 3 20
2 8 972
3 4 759
0 7 820
2 0 245
1 0 451
0 8 7
2 4 13
2 9 121
2 13 42
1 15 836
2 15 870
2 1 631
2 2 858
2 13 726
1 13 717
3 15 511
3 12 42
2 12 689
0 2 635
2 6 271
0 12 794
2 1 749
2 12 417
2 9 144
3 3 190
0 11 101
1 13 499
2 14 150
1 0 877
1 14 914
2 14 629
1 1 216
1 7 555
2 14 425
3 1 389
2 13 365
3 2 211
3 14 1010
1 5 553
2 5 968
3 12 392
2 11 362
2 0 154
1 9 1014
3 12 860
3 4 668
3 8 528
0 7 534
0 15 577
1 12 956
1 3 975
0 14 24
2 10 48
0 2 261
1 0 369
3 10 953
2 14 920
3 0 339
2 5 629
2 12 189
2 13 777
0 3 771
3 11 776
3 9 879
2 13 545
2 9 778
1 7 18
3 6 854
3 10 950
2 1 596
2 10 644
0 2 568
0 1 324
1 14 350
2 12 480
3 3 852
0 10 920
2 13 534
1 5 520
0 4 730
0 6 189
3 9 1010
1 12 75
3 15 430
2 10 806
1 12 591
2 4 940
2 7 350
1 10 541
0 8 267
3 3 117
1 9 96
2 10 875
0 6 869
3 5 764
3 3 655
2 2 584
1 14 275
1 1 435
2 4 488
1 0 900
0 7 420
0 11 630
1 6 896
3 2 758
3 1 536
2 10 784
1 8 201
1 4 549
1 0 189
2 11 269
3 0 261
3 7 53
2 11 844
3 6 199
0 0 777
3 4 787
2 5 835
3 15 939
1 8 823
1 0 484
0 11 132
1 0 459
0 12 437
1 15 170
1 15 559
3 5 680
2 7 242
1 14 311
1 4 443
3 8 320
3 15 90
0 12 342
1 10 91
3 15 854
3 9 856
2 9 567
2 11 655
2 3 1
3 0 140
2 2 284
2 6 520
2 3 375
0 2 334
0 12 321
0 11 449
3 8 539
2 11 354
3 0 784
1 7 90
2 10 195
0 5 763
2 6 133
1 2 183
2 3 78
2 15 757
1 4 734
3 7 217
2 2 614
0 12 335
3 9 390
0 3 764
3 4 401
1 15 486
2 6 579
1 1 240
3 15 637
2 5 376
3 13 671
3 4 444
3 15 140
0 3 727
2 13 659
3 6 368
1 4 414
0 1 108
0 12 122
3 0 842
2 11 286
2 6 495
0 6 564
0 10 524
2 12 591
0 5 612
0 5 920
0 4 668
0 5 471
0 8 601
1 2 543
2 5 220
0 6 652
3 11 605
0 11 462
0 4 715
2 12 381
1 11 451
1 6 868
1 5 476
1 2 323
1 0 408
0 6 964
3 5 662
0 5 138
1 8 993
3 11 164
2 8 620
0 7 986
2 6 793
3 15 631
2 2 990
3 7 681
0 10 490
3 14 919
2 4 208
0 14 934
1 1 810
2 5 182
2 10 810
3 13 62
2 0 535
0 15 646
2 2 944
2 6 883
2 12 726
3 13 166
0 14 802
3 9 989
2 13 809
2 4 464
3 12 407
0 1 256
1 4 880
2 11 320
0 5 22
2 14 976
2 9 994
3 5 359
2 5 117
3 3 642
3 9 524
1 13 976
1 10 886
2 3 917
3 15 649
0 0 593
2 15 287
2 8 31
2 2 771
1 15 374
1 10 857
1 4 347
3 15 105
3 5 42
0 4 716
2 12 370
3 7 369
1 5 167
0 9 505
3 2 906
1 11 336
1 8 671
0 0 664
1 3 780
2 7 696
0 6 682
0 12 307
0 1 569
1 12 786
3 4 754
3 4 771
0 1 1007
2 2 509
2 14 285
